startDate,endDate,status,ipAddress,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,locationLatitude,locationLongitude,distributionChannel,userLanguage,QID2257_BROWSER,QID2257_VERSION,QID2257_OS,QID2257_RESOLUTION,QID499,QID2264,QID2265,QID2261_FIRST_CLICK,QID2261_LAST_CLICK,QID2261_PAGE_SUBMIT,QID2261_CLICK_COUNT,QID2268_FIRST_CLICK,QID2268_LAST_CLICK,QID2268_PAGE_SUBMIT,QID2268_CLICK_COUNT,QID2266_FIRST_CLICK,QID2266_LAST_CLICK,QID2266_PAGE_SUBMIT,QID2266_CLICK_COUNT,QID2282_FIRST_CLICK,QID2282_LAST_CLICK,QID2282_PAGE_SUBMIT,QID2282_CLICK_COUNT,QID2346_FIRST_CLICK,QID2346_LAST_CLICK,QID2346_PAGE_SUBMIT,QID2346_CLICK_COUNT,QID2345_FIRST_CLICK,QID2345_LAST_CLICK,QID2345_PAGE_SUBMIT,QID2345_CLICK_COUNT,QID2344_FIRST_CLICK,QID2344_LAST_CLICK,QID2344_PAGE_SUBMIT,QID2344_CLICK_COUNT,QID2343_FIRST_CLICK,QID2343_LAST_CLICK,QID2343_PAGE_SUBMIT,QID2343_CLICK_COUNT,QID2342_FIRST_CLICK,QID2342_LAST_CLICK,QID2342_PAGE_SUBMIT,QID2342_CLICK_COUNT,QID2276_FIRST_CLICK,QID2276_LAST_CLICK,QID2276_PAGE_SUBMIT,QID2276_CLICK_COUNT,QID2290_FIRST_CLICK,QID2290_LAST_CLICK,QID2290_PAGE_SUBMIT,QID2290_CLICK_COUNT,QID2295_FIRST_CLICK,QID2295_LAST_CLICK,QID2295_PAGE_SUBMIT,QID2295_CLICK_COUNT,QID2301_FIRST_CLICK,QID2301_LAST_CLICK,QID2301_PAGE_SUBMIT,QID2301_CLICK_COUNT,QID2306_FIRST_CLICK,QID2306_LAST_CLICK,QID2306_PAGE_SUBMIT,QID2306_CLICK_COUNT,QID2311_FIRST_CLICK,QID2311_LAST_CLICK,QID2311_PAGE_SUBMIT,QID2311_CLICK_COUNT,QID2279_FIRST_CLICK,QID2279_LAST_CLICK,QID2279_PAGE_SUBMIT,QID2279_CLICK_COUNT,QID2292_FIRST_CLICK,QID2292_LAST_CLICK,QID2292_PAGE_SUBMIT,QID2292_CLICK_COUNT,QID2299_FIRST_CLICK,QID2299_LAST_CLICK,QID2299_PAGE_SUBMIT,QID2299_CLICK_COUNT,QID2303_FIRST_CLICK,QID2303_LAST_CLICK,QID2303_PAGE_SUBMIT,QID2303_CLICK_COUNT,QID2308_FIRST_CLICK,QID2308_LAST_CLICK,QID2308_PAGE_SUBMIT,QID2308_CLICK_COUNT,QID2313_FIRST_CLICK,QID2313_LAST_CLICK,QID2313_PAGE_SUBMIT,QID2313_CLICK_COUNT,QID2250,QID2358,QID25,QID25_1_TEXT,QID26,QID2262_distance,QID2269_distance,QID2267_distance,QID2271_distance,QID2273_distance,QID2277_distance,QID2291_distance,QID2296_distance,QID2302_distance,QID2307_distance,QID2312_distance,QID2317_distance,QID2322_distance,QID2327_distance,QID2334_distance,QID2280_distance,QID2293_distance,QID2300_distance,QID2304_distance,QID2309_distance,QID2314_distance,QID2320_distance,QID2324_distance,QID2329_distance,QID2336_distance,QID2283_distance,QID2289_distance,QID2294_distance,QID2305_distance,QID2310_distance,QID2315_distance,QID2318_distance,QID2325_distance,QID2330_distance,QID2337_distance,Create New Field or Choose From Dropdown...,QID2262_scrolls,QID2269_scrolls,QID2267_scrolls,QID2271_scrolls,QID2273_scrolls,QID2277_scrolls,QID2291_scrolls,QID2296_scrolls,QID2302_scrolls,QID2307_scrolls,QID2312_scrolls,QID2317_scrolls,QID2322_scrolls,QID2327_scrolls,QID2334_scrolls,QID2280_scrolls,QID2293_scrolls,QID2300_scrolls,QID2304_scrolls,QID2309_scrolls,QID2314_scrolls,QID2320_scrolls,QID2324_scrolls,QID2329_scrolls,QID2336_scrolls,QID2283_scrolls,QID2289_scrolls,QID2294_scrolls,QID2305_scrolls,QID2310_scrolls,QID2315_scrolls,QID2318_scrolls,QID2325_scrolls,QID2330_scrolls,QID2337_scrolls,mTurkCode,order,condition,QID25_1_TEXT_563208d5077340de8a4ab398Topics,QID25_1_TEXT_563208d5077340de8a4ab398ParTopics,FL_220_DO,FL_61_DO,FL_58_DO,FL_201_DO,FL_199_DO,FL_172_DO,FL_247_DO,FL_261_DO,FL_233_DO,FL_292_DO,FL_306_DO,FL_278_DO,FL_351_DO,FL_337_DO,FL_323_DO,FL_396_DO,FL_368_DO,FL_382_DO,FL_441_DO,FL_413_DO,FL_427_DO
13/2/20 2:36,13/2/20 2:57,IP Address,157.46.96.129,100,1257,TRUE,13/2/20 2:57,R_3IcLu5rnRTWjidn,,,,,13.08599854,80.27508545,anonymous,EN,Chrome,78.0.3904.108,Android 7.1.1,360x640,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,10.551,0,0,0,33.254,0,0,0,14.967,0,0,0,18.388,0,0,0,26.819,0,0,0,15.115,0,0,0,60.822,0,32.03,32.03,35.903,1,0,0,50.257,0,0,0,50.4,0,0,0,40.008,0,0,0,11.801,0,0,0,19.296,0,0,0,10.324,0,0,0,45.232,0,0,0,29.504,0,0,0,74.27,0,0,0,20.776,0,0,0,21.473,0,0,0,20.847,0,0,0,19.274,0,No,I'm not sure,No,,Yes,726.2298996,14969.67176,3061.215683,,,31869.02125,13114.66138,3999.608097,8240.644375,3842.338414,69412.24051,,,,,9429.668725,79916.71904,17337.38504,19427.48259,12102.85296,962.3858073,,,,,9254.557199,22050.44056,1483.215263,76574.69341,32682.5039,37754.71636,,,,,,2,13,5,,,23,14,4,10,3,23,,,,,7,20,4,5,4,2,,,,,3,7,3,26,12,22,,,,,2331745,RSN,npm,,,FL_222,Practice1|Practice2|Practice3,FL_59,,,,Rough3|Rough5|Rough2|Rough4|Rough1|Rough6,Smooth5|Smooth4|Smooth3|Smooth2|Smooth1|Smooth6,Normal5|Normal4|Normal2|Normal3|Normal6|Normal1,,,,,,,,,,,,
13/2/20 2:37,13/2/20 2:58,IP Address,117.196.91.234,100,1246,TRUE,13/2/20 2:58,R_1gU7YINSB4IRTK8,,,,,23.02760315,72.58709717,anonymous,EN,Chrome,77.0.3865.116,Android 9,412x892,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,57.33,0,0,0,22.368,0,0,0,16.561,0,0,0,56.532,0,0,0,98.391,0,0,0,9.3,0,0,0,31.394,0,0,0,51.417,0,0,0,109.178,0,7.611,7.611,17.939,1,0,0,45.095,0,5.195,5.195,16.935,1,0,0,27.622,0,0,0,16.657,0,0,0,19.558,0,0,0,35.652,0,0,0,124.477,0,0,0,103.824,0,0,0,37.353,0,0,0,35.497,0,0,0,28.426,0,No,No,No,,Yes,20241.2976,15103.42455,8102.324224,,,3226.697137,23096.84456,4096.417724,4579.77476,1602.52729,10141.43032,,,,,6041.503822,137029.4632,52754.20906,16725.34312,3926.421677,4141.651647,,,,,39402.17845,39140.79274,341.8534287,4149.192372,16078.31878,82053.29665,,,,,,13,5,4,,,5,10,4,6,1,5,,,,,4,12,6,6,4,2,,,,,7,10,1,4,4,12,,,,,4588012,RNS,pm,,,FL_224,Practice3|Practice2|Practice1,FL_72,,,,,,,,,,Rough1|Rough5|Rough4|Rough3|Rough2|Rough6,Normal5|Normal1|Normal2|Normal6|Normal4|Normal3,Smooth3|Smooth6|Smooth4|Smooth2|Smooth1|Smooth5,,,,,,
13/2/20 2:44,13/2/20 3:01,IP Address,216.151.183.202,100,993,TRUE,13/2/20 3:01,R_2rl03OYnvo0oMwH,,,,,32.78889465,-96.80210114,anonymous,EN,Chrome,75.0.3770.143,Android 8.1.0,360x720,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,49.742,0,0,0,65.898,0,0,0,31.847,0,0,0,12.351,0,0,0,25.173,0,0,0,11.601,0,0,0,13.917,0,0,0,36.981,0,0,0,8.53,0,0,0,32.857,0,0,0,135.822,0,0,0,11.862,0,0,0,20.466,0,0,0,16.398,0,0,0,27.627,0,0,0,27.637,0,0,0,73.566,0,12.208,12.208,39.702,1,0,0,35.322,0,0,0,39.584,0,0,0,44.708,0,No,Yes,No,,Yes,37487.67172,102455.4928,42691.01193,,,5437.803954,45355.69256,4232.31801,7532.994084,2509.650746,11755.50065,,,,,3668.727067,73732.74445,18716.65786,10512.14415,21758.52186,44853.7301,,,,,5655.240166,14529.81701,573.8109356,1459.569027,21855.89811,0,,,,,,29,35,10,,,14,93,6,13,6,20,,,,,6,23,15,6,7,20,,,,,4,13,2,5,22,0,,,,,1335227,SRN,pm,,,FL_225,Practice3|Practice1|Practice2,FL_72,,,,,,,,,,,,,Smooth6|Smooth5|Smooth2|Smooth1|Smooth3|Smooth4,Rough2|Rough1|Rough3|Rough6|Rough4|Rough5,Normal2|Normal6|Normal1|Normal5|Normal4|Normal3,,,
13/2/20 2:50,13/2/20 3:01,IP Address,212.171.70.167,100,656,TRUE,13/2/20 3:01,R_1Cf2RhZMLBCFl4i,,,,,42.50109863,14.14489746,anonymous,EN,Firefox,68,Android 8.1.0,360x672,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,53.596,0,0,0,55.41,0,0,0,23.761,0,0,0,16.192,0,0,0,12.027,0,0,0,14.55,0,0,0,88.977,0,0,0,14.699,0,0,0,11.222,0,0,0,9.278,0,0,0,10.454,0,0,0,10.537,0,0,0,9.991,0,0,0,13.93,0,0,0,14.528,0,0,0,11.073,0,0,0,10.192,0,0,0,8.282,0,0,0,9.992,0,0,0,9.397,0,0,0,10.554,0,No,No,No,,Yes,23591.00468,4049.674867,2912.609943,,,4622.942408,8619.841902,9381.493966,3486.887516,4677.47441,8589.92538,,,,,3674.308678,4760.417252,2599.230712,4721.58203,5831.092498,37883.69013,,,,,4777.325674,11621.78922,1378.467096,63428.70188,16536.21932,0,,,,,,13,7,5,,,3,5,2,3,2,6,,,,,3,4,2,3,3,3,,,,,1,3,3,11,4,0,,,,,868199,NRS,pm,,,FL_221,Practice1|Practice2|Practice3,FL_72,Normal3|Normal4|Normal1|Normal2|Normal6|Normal5,Rough6|Rough5|Rough1|Rough2|Rough3|Rough4,Smooth6|Smooth2|Smooth5|Smooth4|Smooth3|Smooth1,,,,,,,,,,,,,,,
13/2/20 2:40,13/2/20 3:01,IP Address,157.46.125.180,100,1279,TRUE,13/2/20 3:01,R_3FRJsAJDh7yl4VC,,,,,13.08599854,80.27508545,anonymous,EN,Safari iPhone,9,iPhone,320x480,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,11.237,0,0,0,18.177,0,0,0,8.248,0,0,0,8.195,0,0,0,18.865,0,0,0,13.96,0,0,0,77.729,0,0,0,202.705,0,0,0,8.021,0,0,0,131.984,0,0,0,180.882,0,0,0,11.977,0,0,0,17.976,0,0,0,6.484,0,0,0,22.076,0,0,0,11.902,0,0,0,16.38,0,0,0,11.566,0,0,0,73.122,0,0,0,21,0,0,0,10.65,0,No,Yes,No,,Yes,4586.499644,11617.34213,6245.357241,,,58470.22881,70127.8945,1576.604061,2170.768002,1094.579844,3092.50083,,,,,1838.324689,4000.336985,1465.382933,11600.66861,5879.200613,1037.841532,,,,,1705.048322,3216.189818,430.077803,48744.38513,28030.87133,203,,,,,,4,13,5,,,71,121,8,15,5,21,,,,,9,10,8,40,17,6,,,,,6,14,3,55,54,2,,,,,6451717,SNR,pm,,,FL_223,Practice1|Practice3|Practice2,FL_72,,,,,,,Smooth2|Smooth1|Smooth5|Smooth3|Smooth4|Smooth6,Normal4|Normal6|Normal5|Normal2|Normal1|Normal3,Rough4|Rough3|Rough5|Rough6|Rough2|Rough1,,,,,,,,,
13/2/20 2:53,13/2/20 3:05,IP Address,157.45.211.51,100,756,TRUE,13/2/20 3:05,R_AhNj7LNn7RgdYCl,,,,,12.97210693,77.59329224,anonymous,EN,Chrome,80.0.3987.99,Android 9,360x760,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,9.893,0,0,0,37.627,0,0,0,24.86,0,4.493,4.493,19.469,1,0,0,22.03,0,0,0,8.152,0,0,0,11.6,0,8.822,18.544,57.898,5,0,0,36.969,0,0,0,15.877,0,0,0,21.555,0,0,0,11.049,0,0,0,22.444,0,0,0,9.317,0,0,0,30.001,0,0,0,45.524,0,0,0,68.741,0,0,0,32.576,0,0,0,23.893,0,0,0,60.282,0,0,0,27.322,0,No,Yes,No,,Yes,665.9363578,10939.71294,4693.635439,,,3593.463073,20396.78928,3468.818617,8717.907399,1517.48213,8471.046785,,,,,178646.0927,10715.39408,4128.940379,6316.748952,15943.71951,19558.87044,,,,,5479.597265,3834.314012,722.0299408,3379.440678,15365.76493,20955.35407,,,,,,3,27,7,,,10,10,9,21,5,20,,,,,7,19,14,15,27,4,,,,,13,6,4,5,31,16,,,,,4529482,RSN,npm,,,FL_222,Practice2|Practice3|Practice1,FL_59,,,,Rough6|Rough1|Rough5|Rough2|Rough4|Rough3,Smooth5|Smooth3|Smooth1|Smooth6|Smooth2|Smooth4,Normal5|Normal2|Normal6|Normal1|Normal3|Normal4,,,,,,,,,,,,
13/2/20 2:48,13/2/20 3:06,IP Address,125.209.110.74,100,1089,TRUE,13/2/20 3:06,R_2WwnbWDy7WDHF9Y,,,,,31.49090576,74.36810303,anonymous,EN,Chrome,80.0.3987.87,Android 7.1.1,360x640,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,39.079,0,0,0,39.283,0,0,0,14.145,0,0,0,13.2,0,0,0,27.523,0,0,0,9.492,0,0,0,45.518,0,0,0,74.088,0,0,0,42.2,0,0,0,53.037,0,0,0,70.498,0,0,0,39.765,0,0,0,20.698,0,0,0,12.671,0,0,0,26.19,0,0,0,27.339,0,0,0,117.961,0,0,0,24.165,0,0,0,96.491,0,0,0,24.914,0,0,0,49.426,0,No,Yes,No,,Yes,77513.83313,15353.51125,3583.436815,,,46050.54039,48015.69307,47085.35252,5241.169955,349.5021678,5789.461073,,,,,3876.91473,162933.5658,1309.192657,95239.03894,1870.55034,56261.59464,,,,,898.5050057,9102.110198,140.8899231,71321.92826,64251.35591,55789.84947,,,,,,11,15,3,,,28,41,22,7,2,12,,,,,4,16,3,15,3,9,,,,,3,6,1,17,30,16,,,,,2782395,RNS,pm,,,FL_224,Practice1|Practice2|Practice3,FL_72,,,,,,,,,,Rough3|Rough5|Rough6|Rough4|Rough1|Rough2,Normal4|Normal3|Normal1|Normal6|Normal2|Normal5,Smooth5|Smooth1|Smooth6|Smooth4|Smooth2|Smooth3,,,,,,
13/2/20 2:41,13/2/20 3:06,IP Address,157.51.244.115,100,1545,TRUE,13/2/20 3:06,R_11ZaiX2lVUY4Od6,,,,,13.08599854,80.27508545,anonymous,EN,Chrome,80.0.3987.99,Android 9,424x753,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,27.329,0,0,0,153.327,0,0,0,32.974,0,0,0,121.496,0,0,0,48.299,0,0,0,54.782,0,0,0,119.558,0,0,0,13.933,0,0,0,13.469,0,0,0,88.852,0,0,0,54.838,0,0,0,22.616,0,0,0,36.396,0,0,0,40.032,0,0,0,51.077,0,0,0,38.446,0,0,0,115.216,0,0,0,44.561,0,0,0,98.471,0,27.037,27.037,97.26,1,0,0,38.998,0,No,Yes,No,,Yes,39321.673,107253.6894,46664.62474,,,8669.025899,4644.920427,1493.305036,2564.543156,229.5989344,4495.254692,,,,,9048.561668,28953.00733,1664.961123,120135.3327,67496.38602,1520.977247,,,,,75498.54811,6107.567545,79958.82175,55289.18904,53694.85185,54070.83519,,,,,,19,42,15,,,25,30,8,20,5,24,,,,,10,27,13,35,34,5,,,,,57,15,22,36,11,5,,,,,2689973,NSR,npm,,,FL_226,Practice2|Practice1|Practice3,FL_59,,,,,,,,,,,,,,,,Normal5|Normal3|Normal6|Normal4|Normal1|Normal2,Smooth4|Smooth1|Smooth5|Smooth3|Smooth6|Smooth2,Rough1|Rough5|Rough6|Rough3|Rough2|Rough4
13/2/20 2:36,13/2/20 3:08,IP Address,5.90.232.132,100,1937,TRUE,13/2/20 3:08,R_3eg0kkqA5ZkPcRL,,,,,40.8526001,14.26849365,anonymous,EN,Safari iPhone,13.0.5,iPhone,375x812,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,9.726,0,0,0,342.085,0,0,0,24.505,0,0,0,27.173,0,0,0,137.845,0,0,0,11.245,0,0,0,15.106,0,0,0,164.826,0,0,0,64.708,0,0,0,27.679,0,0,0,276.059,0,0,0,27.104,0,0,0,122.148,0,0,0,44.008,0,0,0,90.198,0,0,0,44.037,0,0,0,91.274,0,0,0,30.581,0,0,0,36.374,0,0,0,36.822,0,0,0,48.033,0,No,Yes,No,,Yes,2135.96358,75769.09671,5267.986996,,,3310.688033,38001.70482,2934.003867,10069.59915,3402.354898,3587.806772,,,,,2416.570146,1882.487981,4410.971162,3347.478187,4701.893769,1794.179299,,,,,5013.618929,6051.792838,1927.818627,1685.63885,50577.48573,3508.917978,,,,,,4,48,10,,,12,46,9,23,8,21,,,,,13,11,9,8,10,6,,,,,6,23,3,6,42,5,,,,,9689572,SRN,pm,,,FL_225,Practice3|Practice2|Practice1,FL_72,,,,,,,,,,,,,Smooth1|Smooth2|Smooth3|Smooth5|Smooth6|Smooth4,Rough2|Rough5|Rough3|Rough4|Rough6|Rough1,Normal3|Normal2|Normal4|Normal1|Normal6|Normal5,,,
13/2/20 2:50,13/2/20 3:09,IP Address,197.210.227.126,100,1122,TRUE,13/2/20 3:09,R_3oYJ4umA1mbyfN9,,,,,10,8,anonymous,EN,Chrome,79.0.3945.116,Android 8.1.0,320x640,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,26.148,0,0,0,77.18,0,0,0,12.249,0,0,0,12.101,0,4.846,4.846,73.772,1,0,0,10.511,0,0,0,12.401,0,0,0,25.463,0,0,0,10.577,0,0,0,76.151,0,0,0,30.122,0,0,0,33.276,0,0,0,41.77,0,0,0,33.955,0,0,0,28.057,0,0,0,33.75,0,0,0,209.232,0,0,0,55.846,0,0,0,29.448,0,0,0,33.587,0,0,0,120.032,0,No,Yes,No,,Yes,36038.04321,219262.1177,4604.903515,,,37361.97887,7202.833125,21426.87282,13684.51348,26696.16018,8000.127535,,,,,70691.36358,257539.3912,27526.18745,16523.8422,28148.70575,119995.4753,,,,,2887.922781,52190.34656,2017.172284,3094.257343,9477.079852,2142.84633,,,,,,23,56,4,,,55,18,27,26,25,13,,,,,23,76,21,13,10,36,,,,,3,26,2,4,12,2,,,,,6485004,SRN,npm,,,FL_225,Practice3|Practice1|Practice2,FL_59,,,,,,,,,,,,,Smooth3|Smooth1|Smooth6|Smooth4|Smooth5|Smooth2,Rough5|Rough2|Rough3|Rough4|Rough1|Rough6,Normal5|Normal4|Normal3|Normal2|Normal1|Normal6,,,
13/2/20 2:48,13/2/20 3:10,IP Address,162.243.44.209,100,1320,TRUE,13/2/20 3:10,R_1o7mBHNgRO7ghj2,,,,,40.73080444,-73.99749756,anonymous,EN,Chrome,79.0.3945.136,Android 10,412x869,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,6.943,0,0,0,111.669,0,0,0,17.817,0,0,0,11.569,0,0,0,25.665,0,0,0,3.142,0,0,0,19.071,0,0,0,35.241,0,0,0,47.702,0,0,0,7.225,0,0,0,32.197,0,0,0,6.548,0,0,0,15.518,0,0,0,74.675,0,19.484,19.484,79.867,1,0,0,22.285,0,231.971,287.312,325.948,10,0,0,38.417,0,19.918,19.918,29.283,1,0,0,122.3,0,0,0,121.134,0,No,Yes,No,,Yes,1404.861344,166348.7215,7186.969829,,,3927.345977,3259.196249,514.3876735,4781.634909,56643.99405,46587.6126,,,,,5755.931631,312209.8533,8346.496388,43734.45885,130867.1877,41387.59288,,,,,446.8774533,7465.382879,0,8.758056641,9521.215266,20738.37552,,,,,,1,33,2,,,4,14,2,6,40,33,,,,,5,62,5,8,22,9,,,,,1,8,0,4,9,15,,,,,6259432,NSR,npm,,,FL_226,Practice3|Practice2|Practice1,FL_59,,,,,,,,,,,,,,,,Normal3|Normal1|Normal2|Normal6|Normal5|Normal4,Smooth4|Smooth2|Smooth5|Smooth3|Smooth1|Smooth6,Rough2|Rough1|Rough3|Rough4|Rough5|Rough6
13/2/20 3:09,13/2/20 3:29,IP Address,157.49.139.42,100,1221,TRUE,13/2/20 3:29,R_3EWlNchApL0eUEu,,,,,12.97210693,77.59329224,anonymous,EN,Chrome,75.0.3770.101,Android 6.0.1,360x640,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,93.62,0,0,0,90.201,0,0,0,24.371,0,0,0,10.303,0,0,0,80.4,0,0,0,9.794,0,0,0,13.847,0,0,0,39.709,0,0,0,13.2,0,0,0,18.7,0,0,0,38.574,0,0,0,15.782,0,0,0,24.1,0,0,0,9.4,0,0,0,26.671,0,0,0,34.683,0,76.718,100.432,279.352,3,0,0,28.284,0,0,0,54.402,0,5.559,5.559,63.808,1,0,0,25.547,0,No,Yes,"If yes, what kind of problems did you find?",Sometimes page automatically closing,Yes,13344.17622,48382.37074,4665.248088,,,1042.742523,3722.633481,1109.903241,1336.873019,937.8659559,2739.75474,,,,,1593.75,203121.7253,1560.858178,1720.643438,2265.059928,3390,,,,,1093.720727,18711.26881,335.4511679,550.4036379,3179.123112,0,,,,,,40,30,10,,,16,36,6,19,8,26,,,,,5,42,3,6,4,1,,,,,10,66,5,9,28,0,,,,,3457060,SRN,pm,,,FL_225,Practice3|Practice2|Practice1,FL_72,,,,,,,,,,,,,Smooth6|Smooth2|Smooth4|Smooth5|Smooth1|Smooth3,Rough3|Rough6|Rough1|Rough5|Rough4|Rough2,Normal5|Normal1|Normal4|Normal3|Normal6|Normal2,,,
13/2/20 3:22,13/2/20 3:34,IP Address,106.51.111.90,100,729,TRUE,13/2/20 3:34,R_3hok434KcZxijS3,,,,,12.97210693,77.59329224,anonymous,EN,Chrome,75.0.3770.101,Android 8.1.0,360x720,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,8.217,0,0,0,22.295,0,0,0,13.127,0,0,0,9.765,0,0,0,36.6,0,0,0,45.244,0,0,0,6.1,0,0,0,30.674,0,0,0,7.2,0,0,0,14.856,0,0,0,33.418,0,0,0,51.166,0,0,0,15.728,0,0,0,9.975,0,0,0,22.2,0,0,0,48.311,0,0,0,45.654,0,0,0,21.295,0,0,0,20.331,0,0,0,57.546,0,0,0,43.472,0,No,Yes,No,,Yes,3917.36876,19846.0462,8843.165888,,,4516.984809,9031.606499,46519.52948,9157.272379,411.2947534,6622.373161,,,,,87534.44028,109004.9039,1113.895468,2463.561427,81739.14791,70642.34081,,,,,10836.44835,18286.87849,93511.12415,2921.133683,52664.31174,1137.960148,,,,,,3,11,5,,,7,16,24,11,3,15,,,,,14,18,3,4,15,19,,,,,3,8,20,3,13,1,,,,,5799673,SRN,pm,,,FL_225,Practice2|Practice1|Practice3,FL_72,,,,,,,,,,,,,Smooth2|Smooth5|Smooth1|Smooth4|Smooth3|Smooth6,Rough4|Rough6|Rough3|Rough1|Rough2|Rough5,Normal4|Normal6|Normal3|Normal2|Normal5|Normal1,,,
